intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
3749000,0.02517154789241161,0.10221386117018376,0.02517154789241161,0.06166874246584935,6.577220592157909,4.0,10.98082538688536,/tmp/nxf.XXXX6gdQA1/sourmash_database/genbank-2022.03-protozoa-k51.zip,"GCA_002893375.1 Cyclospora cayetanensis strain=CDC:HCVA02:15, ASM289337v1",f1e29b0b106063a5c1fb67e891611659,0.10221386117018376,3749000,0,122940000,ERR479599_2.fastq.gz,ERR479599,a7f88480,148938000,51,DNA,1000,148938,True,0.9303477092031169,0.9562657989440762,0.9433067540735965,0.9562657989440762,False,24658,24658,399846,Eukaryota;Apicomplexa;Conoidasida;Eucoccidiorida;Eimeriidae;Cyclospora;Cyclospora cayetanensis
3492000,0.02344599766345728,0.7504336513443192,0.023237857363466678,0.10013105045442496,11.568043917942791,7.0,14.39647081918926,/tmp/nxf.XXXX6gdQA1/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_015557525.1 Phocaeicola vulgatus strain=1001275B_160808_F10, ASM1555752v1",c7926f55465f50b23df9a68a8ea1d294,0.7571552471812663,3461000,1,119479000,ERR479599_2.fastq.gz,ERR479599,a7f88480,148938000,51,DNA,1000,148938,True,0.9290531562520468,0.9945602032101132,0.96180667973108,0.9945602032101132,False,40037,64695,399846,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola vulgatus
2995000,0.020109038660382172,0.6630410654827968,0.020055325034578148,0.034898435897820664,4.671576832942752,4.0,4.342964205404698,/tmp/nxf.XXXX6gdQA1/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_008418475.1 Alistipes onderdonkii strain=BIOML-A136, ASM841847v1",79cdae2a402bde64c806f6354a3b98c7,0.6648168701442841,2987000,2,116492000,ERR479599_2.fastq.gz,ERR479599,a7f88480,148938000,51,DNA,1000,148938,True,0.9262605400687608,0.9920271752798865,0.9591438576743236,0.9920271752798865,False,13954,78649,399846,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes onderdonkii
2624000,0.017618069263720473,0.37723214285714285,0.017020505176650685,0.020555413834326217,3.2422090729783037,2.0,3.215303865333191,/tmp/nxf.XXXX6gdQA1/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_003474715.1 Bacteroides thetaiotaomicron strain=AF37-12, ASM347471v1",79b39013d31e045e255d509823df1d5d,0.3904761904761905,2535000,3,113957000,ERR479599_2.fastq.gz,ERR479599,a7f88480,148938000,51,DNA,1000,148938,True,0.9238618330789019,0.98172997208602,0.9527959025824609,0.98172997208602,False,8219,86868,399846,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron
2433000,0.01633565644764936,0.34831460674157305,0.015818662799285607,0.015540983278562246,2.6375212224108657,1.0,3.9969450942640545,/tmp/nxf.XXXX6gdQA1/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_003463495.1 Bacteroides ovatus strain=OF01-19AC, ASM346349v1",5c2fa6480dad446b7612a3aa213fe035,0.35969840331164993,2356000,4,111601000,ERR479599_2.fastq.gz,ERR479599,a7f88480,148938000,51,DNA,1000,148938,True,0.9224938139939571,0.9801508298771346,0.9513223219355459,0.9801508298771346,False,6214,93082,399846,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus
2511000,0.016859364299238608,0.6638434579439252,0.015261383931568841,0.017861876822576693,3.1421029476462823,3.0,2.0973975397877536,/tmp/nxf.XXXX6gdQA1/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_000183485.2 Alistipes sp. HGB5 strain=HGB5, ASM18348v1",3d8e3bce7bef8a297a21a0f2c0aa8cf1,0.7333528037383178,2273000,5,109328000,ERR479599_2.fastq.gz,ERR479599,a7f88480,148938000,51,DNA,1000,148938,True,0.9230647794384239,0.9939375029576867,0.9585011411980553,0.9939375029576867,False,7142,100224,399846,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes sp. HGB5
2352000,0.015791805986383595,0.37691338015487125,0.014052827350978259,0.012589847091130086,2.4051600573339704,2.0,2.239422690197333,/tmp/nxf.XXXX6gdQA1/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_020554905.1 Bacteroides caccae strain=DFI.3.37, ASM2055490v1",5995b249d24e992e8f8498b2fa52461f,0.4235548352242031,2093000,6,107235000,ERR479599_2.fastq.gz,ERR479599,a7f88480,148938000,51,DNA,1000,148938,True,0.92188157118858,0.9832965215298494,0.9525890463592147,0.9832965215298494,False,5034,105258,399846,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides caccae
2115000,0.01420053982193933,0.38136389254179975,0.013629832547771555,0.011842059192789224,2.332512315270936,2.0,2.0352260119699417,/tmp/nxf.XXXX6gdQA1/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_016888665.1 Parabacteroides distasonis strain=FDAARGOS_1233, ASM1688866v1",9ccc4087ef54345940a4f4f8537414a6,0.39733233139207214,2030000,7,105205000,ERR479599_2.fastq.gz,ERR479599,a7f88480,148938000,51,DNA,1000,148938,True,0.9199636833817075,0.9820650887380458,0.9510143860598766,0.9820650887380458,False,4735,109993,399846,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis
1915000,0.012857699176838685,0.5171381936887922,0.01276370033168164,0.026067536001360525,5.4829037348763805,4.0,5.800773333204909,/tmp/nxf.XXXX6gdQA1/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_015554585.1 [Eubacterium] rectale strain=D41t1_190614_G3, ASM1555458v1",7060948b348bbacf1291a93403e4745d,0.5209466811751904,1901000,8,103304000,ERR479599_2.fastq.gz,ERR479599,a7f88480,148938000,51,DNA,1000,148938,True,0.918173533107739,0.9872949758316493,0.9527342544696942,0.9872949758316493,False,10423,120416,399846,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;;[Eubacterium] rectale
1776000,0.011924424928493736,0.7964880684376408,0.011877425505915213,0.018482115614511588,4.177501413227812,4.0,2.514431445179585,/tmp/nxf.XXXX6gdQA1/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_003525445.1 Oscillibacter sp., ASM352544v1",e6cbc6466febf6c96580d272760ff841,0.7996398018910401,1769000,9,101535000,ERR479599_2.fastq.gz,ERR479599,a7f88480,148938000,51,DNA,1000,148938,True,0.9168179068375882,0.9956254024251999,0.9562216546313941,0.9956254024251999,False,7390,127806,399846,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Oscillibacter;Oscillibacter sp.
