intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
4352000,0.01873495972758542,0.11865423414580947,0.01873495972758542,0.027204821484461475,3.2755055147058822,3.0,3.1443032085422358,/tmp/nxf.XXXXCn0Dov/sourmash_database/genbank-2022.03-protozoa-k51.zip,"GCA_002893375.1 Cyclospora cayetanensis strain=CDC:HCVA02:15, ASM289337v1",f1e29b0b106063a5c1fb67e891611659,0.11865423414580947,4352000,0,188859000,ERR479489_2.fastq.gz,ERR479489,44821a2d,232293000,51,DNA,1000,232293,True,0.9249759615326915,0.9590664327632793,0.9420211971479854,0.9590664327632793,False,14255,14255,523988,Eukaryota;Apicomplexa;Conoidasida;Eucoccidiorida;Eimeriidae;Cyclospora;Cyclospora cayetanensis
3710000,0.01597120877512452,0.5796759477741072,0.01586358607448352,0.01650037787124896,2.346268656716418,2.0,1.8737753988477275,/tmp/nxf.XXXXCn0Dov/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_008571735.1 Bacteroides dorei strain=BIOML-A25, ASM857173v1",5b6a1aa5850acda232335c312d3c4ea6,0.5836086204184364,3685000,1,185174000,ERR479489_2.fastq.gz,ERR479489,44821a2d,232293000,51,DNA,1000,232293,True,0.9220857897174181,0.9894962461076074,0.9557910179125128,0.9894962461076074,False,8646,22901,523988,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola dorei
3649000,0.015708609385560478,0.5169795099584468,0.015532108156509235,0.013204500866432056,1.9176829268292683,1.0,3.950166006968968,/tmp/nxf.XXXXCn0Dov/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_003604005.1 Bacteroides sp. OF03-11BH strain=OF03-11BH, ASM360400v1",c734b2d733d638bc126234c6e627c12e,0.5228542771170654,3608000,2,181566000,ERR479489_2.fastq.gz,ERR479489,44821a2d,232293000,51,DNA,1000,232293,True,0.9217860933070673,0.9873657364291472,0.9545759148681072,0.9873657364291472,False,6919,29820,523988,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. OF03-11BH
3674000,0.01581623208620148,0.48764754323359866,0.015295338215099034,0.010870477949876715,1.6031522656909654,1.0,1.3124835993640327,/tmp/nxf.XXXXCn0Dov/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_022138125.1 Bacteroides cellulosilyticus strain=DFI.1.153, NA",28fb122cda219ad2a4c63df690341444,0.5042547351084271,3553000,3,178013000,ERR479489_2.fastq.gz,ERR479489,44821a2d,232293000,51,DNA,1000,232293,True,0.9219095093747995,0.9866647383184294,0.9542871238466144,0.9866647383184294,False,5696,35516,523988,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides cellulosilyticus
2748000,0.011829887254458809,0.5801310043668122,0.011438140624125565,0.009881905692496775,1.9488144523899134,2.0,1.2805600083895228,/tmp/nxf.XXXXCn0Dov/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_015547975.1 Parabacteroides merdae strain=D54t1_190329_G1, ASM1554797v1",ea422400436095a174e236db6fa9cac2,0.6,2657000,4,175356000,ERR479489_2.fastq.gz,ERR479489,44821a2d,232293000,51,DNA,1000,232293,True,0.9166748285404651,0.9900338062578758,0.9533543173991705,0.9900338062578758,False,5178,40694,523988,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides merdae
2692000,0.011588812405022967,0.6680286006128703,0.011261639395074324,0.012280815591196745,2.459862385321101,2.0,2.3701592830301004,/tmp/nxf.XXXXCn0Dov/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_015560925.1 Phocaeicola massiliensis strain=D31t1_170403_E10, ASM1556092v1",0cefed88cc9e7dda30890d563ef35682,0.6874361593462717,2616000,5,172740000,ERR479489_2.fastq.gz,ERR479489,44821a2d,232293000,51,DNA,1000,232293,True,0.9163048368814027,0.9926781848167909,0.9544915108490968,0.9926781848167909,False,6435,47129,523988,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola massiliensis
2564000,0.011037784177741043,0.41454272863568215,0.009522456552715752,0.00846011740726887,2.0040687160940327,2.0,1.1608758037818374,/tmp/nxf.XXXXCn0Dov/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_015669075.1 Bacteroides finegoldii strain=1001713B170221_170320_G10, ASM1566907v1",8b7823f0bb2a44372c4e12d2b8f9654e,0.48050974512743627,2212000,6,170528000,ERR479489_2.fastq.gz,ERR479489,44821a2d,232293000,51,DNA,1000,232293,True,0.9154299883145064,0.9857320256483288,0.9505810069814176,0.9857320256483288,False,4433,51562,523988,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides finegoldii
2286000,0.009841019746613113,0.5806021849187317,0.00938039458786963,0.014219791292930372,3.419458467186783,3.0,2.89756389592594,/tmp/nxf.XXXXCn0Dov/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_020537425.1 Roseburia faecis strain=MSK.6.3, ASM2053742v1",1a194f1ffeeae3eff6d4241d13234509,0.6091127098321343,2179000,7,168349000,ERR479489_2.fastq.gz,ERR479489,44821a2d,232293000,51,DNA,1000,232293,True,0.9133723181183585,0.9903264660127717,0.9518493920655651,0.9903264660127717,False,7451,59013,523988,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia;Roseburia faecis
3374000,0.014524759678509469,0.4247967479674797,0.008997257773587668,0.007671931418276754,1.923444976076555,2.0,1.1988334034673118,/tmp/nxf.XXXXCn0Dov/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_021890935.1 Phocaeicola vulgatus strain=Bv425, ASM2189093v1",a0fdd5721b034783c1c503afbb73ad33,0.6857723577235773,2090000,8,166259000,ERR479489_2.fastq.gz,ERR479489,44821a2d,232293000,51,DNA,1000,232293,True,0.9203709887294569,0.9926310194465937,0.9565010040880253,0.9926310194465937,False,4020,63033,523988,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola vulgatus
1968000,0.008472058994459583,0.8483391608391608,0.008355826477767302,0.024258189118834782,6.548686244204019,6.0,3.176472722078301,/tmp/nxf.XXXXCn0Dov/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_008671395.1 Faecalibacterium prausnitzii, ASM867139v1",2a968130669b67efeec5f59c2af7046a,0.8601398601398601,1941000,9,164318000,ERR479489_2.fastq.gz,ERR479489,44821a2d,232293000,51,DNA,1000,232293,True,0.910693701148848,0.997050236090926,0.953871968619887,0.997050236090926,False,12711,75744,523988,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium prausnitzii
4037000,0.01737891369950881,0.2806683277150813,0.008243898869100662,0.010425811278120874,2.8527415143603134,2.0,2.7854970453371584,/tmp/nxf.XXXXCn0Dov/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_001405495.1 Catenibacterium mitsuokai strain=2789STDY5608825, 13414_6#9",e9ce7e36fc8063a7bcb3eaa1a1379454,0.5916752161805657,1915000,10,162403000,ERR479489_2.fastq.gz,ERR479489,44821a2d,232293000,51,DNA,1000,232293,True,0.9236142817297617,0.9897626170025411,0.9566884493661514,0.9897626170025411,False,5463,81207,523988,Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Coprobacillaceae;Catenibacterium;Catenibacterium mitsuokai
1901000,0.008183630156741702,0.3590810061398297,0.007804798250485378,0.004597433529012115,1.3287369001654716,1.0,0.7092769589296508,/tmp/nxf.XXXXCn0Dov/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_018292145.1 Parabacteroides distasonis CL03T12C09 strain=CL03T12C09, ASM1829214v1",6a0dc2cccbbfd0379a55767192c22dc0,0.37651020003961183,1813000,11,160590000,ERR479489_2.fastq.gz,ERR479489,44821a2d,232293000,51,DNA,1000,232293,True,0.9100753941368893,0.9810291159327985,0.9455522550348439,0.9810291159327985,False,2409,83616,523988,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis;Parabacteroides distasonis CL03T12C09
1835000,0.00789950622704946,0.36702568351284176,0.0076282970214341375,0.006931456445567456,2.049661399548533,1.0,1.8866930049243695,/tmp/nxf.XXXXCn0Dov/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_014864805.1 Roseburia inulinivorans, ASM1486480v1",3a67d0da671afd421487a1ebcdf67f48,0.38007456503728254,1772000,12,158818000,ERR479489_2.fastq.gz,ERR479489,44821a2d,232293000,51,DNA,1000,232293,True,0.9094450626493501,0.9812103791261442,0.9453277208877471,0.9812103791261442,False,3632,87248,523988,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia;Roseburia inulinivorans
1767000,0.007606772481305937,0.7746602367382727,0.007606772481305937,0.014941181859126546,4.430673457838144,4.0,2.7603032791249027,/tmp/nxf.XXXXCn0Dov/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_019131675.1 Bifidobacterium adolescentis strain=MSK.11.28, ASM1913167v1",69f65f12cc15057033a18e01d1ca0564,0.7746602367382727,1767000,13,157051000,ERR479489_2.fastq.gz,ERR479489,44821a2d,232293000,51,DNA,1000,232293,True,0.9087719429124471,0.9950060262657174,0.9518889845890823,0.9950060262657174,False,7829,95077,523988,Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium adolescentis
1829000,0.00787367677889562,0.5577536694320357,0.007524979228818777,0.013027015885859982,3.905034324942792,3.0,3.435432190453806,/tmp/nxf.XXXXCn0Dov/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_020687575.1 Roseburia sp. CLA-AA-H209 strain=CLA-AA-H209, ASM2068757v1",ed245b703db0c866fd32090ce9e7056a,0.5835992342054882,1748000,14,155303000,ERR479489_2.fastq.gz,ERR479489,44821a2d,232293000,51,DNA,1000,232293,True,0.9093866618867731,0.9894959340634154,0.9494412979750942,0.9894959340634154,False,6826,101903,523988,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia;Roseburia sp. CLA-AA-H209
1788000,0.007697175549844377,0.24981566140687214,0.007292514195434215,0.006292128827377726,1.9462809917355373,1.0,2.627404343336082,/tmp/nxf.XXXXCn0Dov/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_020553045.1 bacterium MSK18_59 strain=MSK.18.59, NA",3f6b04c4ee4d8531caaca89c1978a1a6,0.263677923610087,1694000,15,153609000,ERR479489_2.fastq.gz,ERR479489,44821a2d,232293000,51,DNA,1000,232293,True,0.9089824902605351,0.9742008525427365,0.9415916714016358,0.9742008525427365,False,3297,105200,523988,Bacteria;;;;;;bacterium MSK18_59
1702000,0.007326953459639335,0.7569506726457399,0.0072666847472803745,0.01152125621197432,3.5764218009478674,3.0,1.8488727172127424,/tmp/nxf.XXXXCn0Dov/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_018783565.1 Ruminococcus bromii strain=MCC714, ASM1878356v1",4d235383cfc8ed7b8886c59d044e6465,0.7632286995515695,1688000,16,151921000,ERR479489_2.fastq.gz,ERR479489,44821a2d,232293000,51,DNA,1000,232293,True,0.9081043448750467,0.9947160183231657,0.9514101815991062,0.9947160183231657,False,6037,111237,523988,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus;Ruminococcus bromii
1792000,0.007714395181946937,0.449187551638667,0.0070213049898188926,0.006954357733383207,2.234212139791539,2.0,1.9116813075357582,/tmp/nxf.XXXXCn0Dov/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_900066365.1 uncultured Clostridium sp., 13414_6#67",a9f2789245d75d3024ed2a507d7db01b,0.49352795373175434,1631000,17,150290000,ERR479489_2.fastq.gz,ERR479489,44821a2d,232293000,51,DNA,1000,232293,True,0.9090223194984801,0.9862488391272934,0.9476355793128868,0.9862488391272934,False,3644,114881,523988,Bacteria;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;uncultured Clostridium sp.
1709000,0.007357087815818815,0.39990138067061143,0.006982560817588132,0.0051356137926822755,1.659062885326757,1.0,3.469833159549364,/tmp/nxf.XXXXCn0Dov/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_015667325.1 Paraprevotella clara strain=1001713B170221_170320_F11, ASM1566732v1",ea79a7e43e0c54c5a6fe087063bbed56,0.4213510848126233,1622000,18,148668000,ERR479489_2.fastq.gz,ERR479489,44821a2d,232293000,51,DNA,1000,232293,True,0.9081774301658107,0.9831959495152642,0.9456866898405374,0.9831959495152642,False,2691,117572,523988,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Paraprevotella;Paraprevotella clara
1579000,0.006797449772485611,0.7424385633270322,0.0067630105082804905,0.0195901432857241,6.534054742202419,6.0,3.661950872909536,/tmp/nxf.XXXXCn0Dov/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_014465845.1 Eubacterium sp., ASM1446584v1",36e0088a093ebffd214241ac34547054,0.746219281663516,1571000,19,147097000,ERR479489_2.fastq.gz,ERR479489,44821a2d,232293000,51,DNA,1000,232293,True,0.9067696601741653,0.9942765246217183,0.9505230923979417,0.9942765246217183,False,10265,127837,523988,Bacteria;Firmicutes;Clostridia;Eubacteriales;Eubacteriaceae;Eubacterium;Eubacterium sp.
