intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
2374000,0.014472432880587189,0.4176636171710063,0.014472432880587189,0.015677070092564672,3.3508845829823084,2.0,4.409853080095396,/tmp/nxf.XXXXKxL1ck/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_001406495.1 [Ruminococcus] torques strain=2789STDY5834965, 14207_7#88",02feeea61bc4b5c6ae5aad1ca5afb9ea,0.4176636171710063,2374000,0,127990000,ERR479471_2.fastq.gz,ERR479471,3e21d392,164036000,51,DNA,1000,164036,True,0.9203058594832386,0.9830265064037362,0.9516661829434874,0.9830265064037362,False,7955,7955,507429,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;[Ruminococcus] torques
2287000,0.013942061498695408,0.6776296296296296,0.013942061498695408,0.0381038529528269,8.454306952339309,7.0,21.892860065611238,/tmp/nxf.XXXXKxL1ck/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_018789675.1 Hallella sp. CLA-AA-H145 strain=CLA-AA-H145, ASM1878967v1",cf555d764599269ccc35a4bb19908e13,0.6776296296296296,2287000,1,125703000,ERR479471_2.fastq.gz,ERR479471,3e21d392,164036000,51,DNA,1000,164036,True,0.9196323811260634,0.9923985595831394,0.9560154703546013,0.9923985595831394,False,19335,27290,507429,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella faecis
2269000,0.013832329488648834,0.6363125351320967,0.013801848374747006,0.08575189829513094,19.21952296819788,19.0,7.842641243902967,/tmp/nxf.XXXXKxL1ck/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_019409385.1 bacterium, ASM1940938v1",5c6752bffab256bdaa5f71d6c71698db,0.6377178189994379,2264000,2,123439000,ERR479471_2.fastq.gz,ERR479471,3e21d392,164036000,51,DNA,1000,164036,True,0.9194899084832632,0.9912180166538166,0.9553539625685399,0.9912180166538166,False,43513,70803,507429,Bacteria;;;;;;bacterium
2023000,0.012332658684678973,0.30768060836501904,0.012332658684678973,0.005855006316154575,1.4686109738012851,1.0,1.7195564380003074,/tmp/nxf.XXXXKxL1ck/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_015553025.1 Bacteroides thetaiotaomicron strain=J1101437_171009_B5, ASM1555302v1",6f1c4ab3811d7f5493d9f0ad02415c46,0.30768060836501904,2023000,3,121416000,ERR479471_2.fastq.gz,ERR479471,3e21d392,164036000,51,DNA,1000,164036,True,0.9174232443328523,0.9771534001608654,0.9472883222468589,0.9771534001608654,False,2971,73774,507429,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron
2027000,0.012357043575800433,0.5981031416716064,0.012302177570777147,0.02117734697859208,5.325074331020812,4.0,5.586545462766517,/tmp/nxf.XXXXKxL1ck/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_002549935.1 Faecalibacterium prausnitzii strain=CNCM I 4546, ASM254993v1",ea4935e93553ee3df067f9085acc1246,0.6007705986959099,2018000,4,119398000,ERR479471_2.fastq.gz,ERR479471,3e21d392,164036000,51,DNA,1000,164036,True,0.9174587782494628,0.99005872256026,0.9537587504048614,0.99005872256026,False,10746,84520,507429,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium prausnitzii
2025000,0.012344851130239703,0.5900821596244131,0.012259504011314589,0.027923118308177106,7.045748383888613,7.0,4.809539622639733,/tmp/nxf.XXXXKxL1ck/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_905193385.1 uncultured Prevotella sp., ERR1190646-mag-bin.12",fb54e231109b2ad44ac0cff7c4bd6760,0.5941901408450704,2011000,5,117387000,ERR479471_2.fastq.gz,ERR479471,3e21d392,164036000,51,DNA,1000,164036,True,0.91744101989293,0.989844935829838,0.953642977861384,0.989844935829838,False,14169,98689,507429,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;uncultured Prevotella sp.
1978000,0.012058328659562535,0.6177409061901723,0.011802287302787193,0.040378062743753315,10.583161157024794,10.0,4.224987838857198,/tmp/nxf.XXXXKxL1ck/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_020687575.1 Roseburia sp. CLA-AA-H209 strain=CLA-AA-H209, ASM2068757v1",ed245b703db0c866fd32090ce9e7056a,0.6311423101467772,1936000,6,115451000,ERR479471_2.fastq.gz,ERR479471,3e21d392,164036000,51,DNA,1000,164036,True,0.9170186721131692,0.9910165958238139,0.9540176339684916,0.9910165958238139,False,20489,119178,507429,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia;Roseburia sp. CLA-AA-H209
1919000,0.011698651515520983,0.6629213483146067,0.011509668609329659,0.02122661495499863,5.704978813559322,5.0,2.743701685721154,/tmp/nxf.XXXXKxL1ck/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_902364205.1 Clostridiales bacterium, MGYG-HGUT-00190",fd770b9f6f6cc150681b30749fb8ec21,0.6738061797752809,1888000,7,113563000,ERR479471_2.fastq.gz,ERR479471,3e21d392,164036000,51,DNA,1000,164036,True,0.9164743401188372,0.9922884606811176,0.9543814003999774,0.9922884606811176,False,10771,129949,507429,Bacteria;Firmicutes;Clostridia;Eubacteriales;;;Clostridiales bacterium
1930000,0.011765709966105,0.44112808460634545,0.01144261015874564,0.007364577113251312,1.9909429941395844,1.0,2.247457099813846,/tmp/nxf.XXXXKxL1ck/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_013302255.1 Blautia obeum strain=MSK.14.21, ASM1330225v1",e01ee122e025aac20de593876cf83eba,0.4535840188014101,1877000,8,111686000,ERR479471_2.fastq.gz,ERR479471,3e21d392,164036000,51,DNA,1000,164036,True,0.9165770590336825,0.9846180634336422,0.9505975612336623,0.9846180634336422,False,3737,133686,507429,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Blautia;Blautia obeum
1871000,0.01140603282206345,0.4321076664263398,0.010961008559096784,0.007090647164430886,2.0011123470522802,2.0,1.4739106335824719,/tmp/nxf.XXXXKxL1ck/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_900066565.1 uncultured Clostridium sp., 13470_2#92",a2604abb126820bcd34cbc7f002638b1,0.4496515260754626,1798000,9,109888000,ERR479471_2.fastq.gz,ERR479471,3e21d392,164036000,51,DNA,1000,164036,True,0.9160192498716853,0.9844499663433967,0.950234608107541,0.9844499663433967,False,3598,137284,507429,Bacteria;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;uncultured Clostridium sp.
