intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
4659000,0.018667286371959402,0.3723922947805931,0.018667286371959402,0.013389042275108391,1.36874865851041,1.0,0.9982265670555953,/tmp/nxf.XXXXjcNdlZ/sourmash_database/genbank-2022.03-protozoa-k51.zip,"GCA_000743755.1 Blastocystis sp. subtype 4 strain=WR1, ASM74375v1",5b7c7851b09ae300a83cf29f75385977,0.3723922947805931,4659000,0,193340000,ERR479481_2.fastq.gz,ERR479481,4ad3589d,249581000,51,DNA,1000,249581,True,0.9249103325971024,0.9808175964658143,0.9528639645314584,0.9808175964658143,False,6377,6377,476285,Eukaryota;;Bigyra;Opalinata;Blastocystidae;Blastocystis;Blastocystis sp. subtype 4
4085000,0.01636743181572315,0.7417831850372254,0.01636743181572315,0.03588607661379216,4.184088127294982,4.0,3.27310787851547,/tmp/nxf.XXXXjcNdlZ/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_021153065.1 Bacteroides uniformis, ASM2115306v1",36e7587620d4e56ab3ccc724fb62957d,0.7417831850372254,4085000,1,189255000,ERR479481_2.fastq.gz,ERR479481,4ad3589d,249581000,51,DNA,1000,249581,True,0.9225289646565814,0.9941602887301474,0.9583446266933644,0.9941602887301474,False,17092,23469,476285,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides uniformis
3940000,0.015786458103781938,0.5797080076684855,0.015750397666489037,0.028949053612857847,3.507504451793437,2.0,4.337765762274661,/tmp/nxf.XXXXjcNdlZ/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_020553045.1 bacterium MSK18_59 strain=MSK.18.59, NA",3f6b04c4ee4d8531caaca89c1978a1a6,0.5810352455390061,3931000,2,185324000,ERR479481_2.fastq.gz,ERR479481,4ad3589d,249581000,51,DNA,1000,249581,True,0.9218754487120722,0.9894105096027455,0.9556429791574088,0.9894105096027455,False,13788,37257,476285,Bacteria;;;;;;bacterium MSK18_59
2566000,0.010281231343732095,0.45751988430947216,0.010140996309815251,0.008805652078062505,1.657052548399842,1.0,1.3278051885469293,/tmp/nxf.XXXXjcNdlZ/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_013368705.1 Bacteroides vulgatus strain=B33, ASM1336870v1",a611c8c1b2d96dd838a234030913d1c9,0.4638467100506146,2531000,3,182793000,ERR479481_2.fastq.gz,ERR479481,4ad3589d,249581000,51,DNA,1000,249581,True,0.914156376164341,0.9850501084312248,0.9496032422977829,0.9850501084312248,False,4194,41451,476285,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola vulgatus
2550000,0.010217123899655824,0.46009651076466224,0.009932647116567366,0.007984715034065738,1.5340863251311012,1.0,1.0052042283799314,/tmp/nxf.XXXXjcNdlZ/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_009677035.1 Parabacteroides distasonis strain=BIOML-A9, ASM967703v1",ced6b72a93bbedcc1e9cfdde94321c61,0.4732739420935412,2479000,4,180314000,ERR479481_2.fastq.gz,ERR479481,4ad3589d,249581000,51,DNA,1000,249581,True,0.9140442661150987,0.9854388018184501,0.9497415339667744,0.9854388018184501,False,3803,45254,476285,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis
2504000,0.010032814997936542,0.5899749373433584,0.009431807709721494,0.009399834132924615,1.9018691588785046,2.0,1.2301666615406517,/tmp/nxf.XXXXjcNdlZ/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_018785995.1 Phocaeicola massiliensis strain=MCC136, ASM1878599v1",c4b7692e46778555e9d316673d3ebe11,0.6275689223057644,2354000,5,177960000,ERR479481_2.fastq.gz,ERR479481,4ad3589d,249581000,51,DNA,1000,249581,True,0.9137180659856159,0.9909062713699409,0.9523121686777785,0.9909062713699409,False,4477,49731,476285,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola massiliensis
2303000,0.009227465231728377,0.4451329202478513,0.008922954872366086,0.006603189266930514,1.4122137404580153,1.0,0.8868615891661824,/tmp/nxf.XXXXjcNdlZ/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_020091545.1 Bacteroides caccae strain=BFG-100, ASM2009154v1",fcca568887076492707037ecbc92f91a,0.46032380571657006,2227000,6,175733000,ERR479481_2.fastq.gz,ERR479481,4ad3589d,249581000,51,DNA,1000,249581,True,0.9122201376448172,0.9849028647975309,0.9485615012211741,0.9849028647975309,False,3145,52876,476285,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides caccae
2164000,0.008670531811315765,0.45218340611353713,0.008297907292622435,0.007277155484636299,1.6735876388218252,1.0,1.0536880216892714,/tmp/nxf.XXXXjcNdlZ/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_015547975.1 Parabacteroides merdae strain=D54t1_190329_G1, ASM1554797v1",ea422400436095a174e236db6fa9cac2,0.4724890829694323,2071000,7,173662000,ERR479481_2.fastq.gz,ERR479481,4ad3589d,249581000,51,DNA,1000,249581,True,0.9111072956277982,0.9854067323404118,0.948257013984105,0.9854067323404118,False,3466,56342,476285,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides merdae
1795000,0.007192053882306746,0.8568693154619436,0.007172020306032911,0.013286162696704703,3.535195530726257,3.0,2.922584251101154,/tmp/nxf.XXXXjcNdlZ/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_928721725.1 uncultured Clostridia bacterium, min17_bin51",49e595eccb3de7a67cfd465301acd380,0.8592628051699378,1790000,8,171872000,ERR479481_2.fastq.gz,ERR479481,4ad3589d,249581000,51,DNA,1000,249581,True,0.9077735166044336,0.9970302916543368,0.9524019041293852,0.9970302916543368,False,6328,62670,476285,Bacteria;Firmicutes;Clostridia;;;;uncultured Clostridia bacterium
1774000,0.007107912861956639,0.5387247278382582,0.006939630821256426,0.009387236633528244,2.581408775981524,2.0,2.64395268020543,/tmp/nxf.XXXXjcNdlZ/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003478335.1 Clostridium sp. AM49-4BH strain=AM49-4BH, ASM347833v1",ff16223bcd34764bb61b5921e04eda49,0.5517884914463452,1732000,9,170140000,ERR479481_2.fastq.gz,ERR479481,4ad3589d,249581000,51,DNA,1000,249581,True,0.9075640740232155,0.9884090618177355,0.9479865679204755,0.9884090618177355,False,4471,67141,476285,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter;s__Butyribacter sp003529475
