intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
1926000,0.22214532871972317,0.5863013698630137,0.22214532871972317,0.34232845026985353,2.074766355140187,1.0,2.2329582663690104,/tmp/nxf.XXXXi9kEwY/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_905203725.1 Prevotella copri, ERR748090-mag-bin.1",0ba2029263284fec5e40d118d2cb01be,0.5863013698630137,1926000,0,5068000,ERR481071.fastq.gz,ERR481071,315275a2,8670000,51,DNA,1000,8670,True,0.9709323344685449,0.9895855638697085,0.9802589491691267,0.9895855638697085,False,3996,3996,11673,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella copri
535000,0.06170703575547866,0.12217401233158255,0.06170703575547866,0.05525571832433822,1.205607476635514,1.0,0.625596056065462,/tmp/nxf.XXXXi9kEwY/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_900217715.1 Bacteroides sp. AR29 strain=AR29, IMG-taxon 2596583541 annotated assembly",6db8cdaab1e0d3ce287230258506ec57,0.12217401233158255,535000,1,4533000,ERR481071.fastq.gz,ERR481071,315275a2,8670000,51,DNA,1000,8670,True,0.94684975742181,0.9596163176464199,0.9532330375341149,0.9596163176464199,False,645,4641,11673,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. AR29
347000,0.04002306805074971,0.04501864677677144,0.038985005767012686,0.0328964276535595,1.136094674556213,1.0,0.420409932978263,/tmp/nxf.XXXXi9kEwY/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_015554165.1 Bacteroides ovatus strain=1001095H_141210_D4, ASM1555416v1",725d5f8f1c5aea487540ac989208c1be,0.04621736814064997,338000,2,4195000,ERR481071.fastq.gz,ERR481071,315275a2,8670000,51,DNA,1000,8670,True,0.9388459153538488,0.9414986681914446,0.9401722917726467,0.9414986681914446,False,384,5025,11673,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus
308000,0.03552479815455594,0.14936954413191075,0.03552479815455594,0.03186841428938576,1.2077922077922079,1.0,0.5486148398801148,/tmp/nxf.XXXXi9kEwY/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_905203675.1 uncultured Collinsella sp., ERR748102-mag-bin.4",cd7dea0bad5f635f5c723230835edcce,0.14936954413191075,308000,3,3887000,ERR481071.fastq.gz,ERR481071,315275a2,8670000,51,DNA,1000,8670,True,0.9366536963960128,0.96340536374412,0.9500295300700664,0.96340536374412,False,372,5397,11673,Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;uncultured Collinsella sp.
311000,0.035870818915801614,0.06982305117168819,0.033679354094579006,0.03024072646277735,1.2089041095890412,1.0,0.6363876255735268,/tmp/nxf.XXXXi9kEwY/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_009024815.1 Bacteroides stercoris strain=BIOML-A18, ASM902481v1",049c6b37e43a4f11126fcb363a7f04d8,0.07436633189861311,292000,4,3595000,ERR481071.fastq.gz,ERR481071,315275a2,8670000,51,DNA,1000,8670,True,0.9368317349871564,0.9503205588485886,0.9435761469178725,0.9503205588485886,False,353,5750,11673,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides stercoris
248000,0.028604382929642444,0.0448282553852125,0.026643598615916954,0.02227362289043091,1.1255411255411256,1.0,0.5319217277938232,/tmp/nxf.XXXXi9kEwY/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_019128615.1 Phocaeicola vulgatus strain=MSK.19.35, ASM1912861v1",110bf4013b7d60f74f0ac0c6ba363420,0.04812730448282554,231000,5,3364000,ERR481071.fastq.gz,ERR481071,315275a2,8670000,51,DNA,1000,8670,True,0.9326828094386362,0.9422465152780266,0.9374646623583314,0.9422465152780266,False,260,6010,11673,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola vulgatus
230000,0.0265282583621684,0.07203257124960852,0.0265282583621684,0.024072646277734942,1.2217391304347827,1.0,0.4920732728569124,/tmp/nxf.XXXXi9kEwY/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_900167555.1 Gemmiger formicilis strain=ATCC 27749, IMG-taxon 2590828806 annotated assembly",316f66857e7940a11e48de3faf3d397d,0.07203257124960852,230000,6,3134000,ERR481071.fastq.gz,ERR481071,315275a2,8670000,51,DNA,1000,8670,True,0.9313058440414155,0.9497266094137943,0.9405162267276048,0.9497266094137943,False,281,6291,11673,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis
211000,0.02433679354094579,0.09293019119608716,0.024106113033448673,0.021159941745909364,1.1818181818181819,1.0,0.4434041277781089,/tmp/nxf.XXXXi9kEwY/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_008671525.1 Faecalibacterium prausnitzii, ASM867152v1",453942ddfb6ef1ec13f8a2909ecd3e85,0.0938194753223655,209000,7,2925000,ERR481071.fastq.gz,ERR481071,315275a2,8670000,51,DNA,1000,8670,True,0.9297326980371824,0.9546603434168508,0.9421965207270167,0.9546603434168508,False,247,6538,11673,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium prausnitzii
166000,0.01914648212226067,0.06820049301561217,0.01914648212226067,0.017647562751649106,1.2409638554216869,1.0,0.6129203538302123,/tmp/nxf.XXXXi9kEwY/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_003094935.1 Bifidobacterium longum strain=DS18_3, ASM309493v1",cf138a759c7ff1c22771f001f91187e3,0.06820049301561217,166000,8,2759000,ERR481071.fastq.gz,ERR481071,315275a2,8670000,51,DNA,1000,8670,True,0.9253701163507617,0.948709148424389,0.9370396323875754,0.948709148424389,False,206,6744,11673,Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum
166000,0.01914648212226067,0.035241248817407755,0.01718569780853518,0.014220851537736657,1.1140939597315436,1.0,0.4261612850036924,/tmp/nxf.XXXXi9kEwY/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_015670245.1 Phocaeicola massiliensis strain=D43t1_170807_F2, ASM1567024v1",4d775c585296768cc36fe0c950160ad4,0.03926206244087039,149000,9,2610000,ERR481071.fastq.gz,ERR481071,315275a2,8670000,51,DNA,1000,8670,True,0.9253701163507617,0.9384925842617785,0.9319313503062701,0.9384925842617785,False,166,6910,11673,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola massiliensis
