intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
6101000,0.035406087688245366,0.9072118959107807,0.035406087688245366,0.0642539941468763,6.301262088182265,4.0,19.512390123879946,/tmp/nxf.XXXXgsbp4l/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_021410685.1 Bacteroides ovatus strain=BJH_28, ASM2141068v1",65c4519bacebc6c04439ebd292a516ed,0.9072118959107807,6101000,0,141592000,ERR479553_2.fastq.gz,ERR479553,125d29e5,172315000,51,DNA,1000,172315,True,0.9365922242107595,0.9980924250065523,0.9673423246086559,0.9980924250065523,False,38444,38444,598313,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus
5501000,0.031924092505005365,0.7618081715444799,0.03051388445579317,0.03004781778099423,3.419170787371624,3.0,3.802917429873955,/tmp/nxf.XXXXgsbp4l/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_900624795.1 Bacteroides thetaiotaomicron VPI-5482, 81H8",e0da20d69951195db88e79bdf7097931,0.7970153578672848,5258000,1,136334000,ERR479553_2.fastq.gz,ERR479553,125d29e5,172315000,51,DNA,1000,172315,True,0.934693002480129,0.9955612270572042,0.9651271147686666,0.9955612270572042,False,17978,56422,598313,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron;Bacteroides thetaiotaomicron VPI-5482
4865000,0.02823317761077097,0.7821543408360129,0.02823317761077097,0.018538791568961398,2.2799588900308323,2.0,2.3087792582366387,/tmp/nxf.XXXXgsbp4l/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_020555225.1 Enterocloster bolteae strain=DFI.2.21, ASM2055522v1",5774eb26fe01d9532676f2062be9eaae,0.7821543408360129,4865000,2,131469000,ERR479553_2.fastq.gz,ERR479553,125d29e5,172315000,51,DNA,1000,172315,True,0.9324439606117418,0.9951938769190254,0.9638189187653836,0.9951938769190254,False,11092,67514,598313,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster;Enterocloster bolteae
4514000,0.026196210428575575,0.8811369509043928,0.025726141078838173,0.1502925726166739,20.284683058876606,22.0,14.32715875535988,/tmp/nxf.XXXXgsbp4l/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_001406315.1 Bacteroides vulgatus strain=2789STDY5834944, 14207_7#67",db179b50fade567cc899da1bcce210f1,0.8972371297952694,4433000,3,127036000,ERR479553_2.fastq.gz,ERR479553,125d29e5,172315000,51,DNA,1000,172315,True,0.9310758625798601,0.9978760804196296,0.9644759714997448,0.9978760804196296,False,89922,157436,598313,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola vulgatus
3615000,0.02097902097902098,0.5219088937093276,0.02094420102718858,0.010775296542110901,1.7863674147963424,1.0,2.086803545528511,/tmp/nxf.XXXXgsbp4l/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_900243045.1 Eisenbergiella massiliensis strain=AT11, PRJEB14662",7f7493c1faa391ee0f643ee59f23b62f,0.5227765726681128,3609000,4,123427000,ERR479553_2.fastq.gz,ERR479553,125d29e5,172315000,51,DNA,1000,172315,True,0.927030083321969,0.987362858999349,0.957196471160659,0.987362858999349,False,6447,163883,598313,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Eisenbergiella;Eisenbergiella massiliensis
3431000,0.01991120912282738,0.640711689305529,0.01943533644778458,0.028117390061723545,5.023290534487907,4.0,6.672928407072951,/tmp/nxf.XXXXgsbp4l/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_009719585.1 Parabacteroides merdae strain=BIOML-A26, ASM971958v1",4b8d71622d2531b49efd157db4d91a13,0.6563994643198776,3349000,5,120078000,ERR479553_2.fastq.gz,ERR479553,125d29e5,172315000,51,DNA,1000,172315,True,0.9260809981805235,0.9917793535725752,0.9589301758765494,0.9917793535725752,False,16823,180706,598313,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides merdae
2894000,0.016794823433827582,0.8250584112149533,0.016394393987754982,0.027074457683520164,5.7341592920353985,5.0,4.091404918205303,/tmp/nxf.XXXXgsbp4l/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_000183485.2 Alistipes sp. HGB5 strain=HGB5, ASM18348v1",3d8e3bce7bef8a297a21a0f2c0aa8cf1,0.8452102803738317,2825000,6,117253000,ERR479553_2.fastq.gz,ERR479553,125d29e5,172315000,51,DNA,1000,172315,True,0.9229953614742559,0.9967079829613713,0.9598516722178136,0.9967079829613713,False,16199,196905,598313,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes sp. HGB5
4283000,0.024855642283028175,0.47006613296206057,0.015674781649885384,0.018901477988945585,4.1869677897075155,3.0,20.262280421350738,/tmp/nxf.XXXXgsbp4l/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_900114865.1 Bacteroides xylanisolvens strain=NLAE-zl-C202, IMG-taxon 2654588180 annotated assembly",50f50b49608b60bb82851280148722f0,0.7453880960668291,2701000,7,114552000,ERR479553_2.fastq.gz,ERR479553,125d29e5,172315000,51,DNA,1000,172315,True,0.9301173485301596,0.9942547973202134,0.9621860729251865,0.9942547973202134,False,11309,208214,598313,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides xylanisolvens
2719000,0.015779241505382586,0.6768261964735517,0.015593535095609784,0.009321208130192726,2.0755489393375512,2.0,2.455685667436162,/tmp/nxf.XXXXgsbp4l/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_018265735.1 Bacteroides sp., ASM1826573v1",99b13e8490197b3ebf8b55c4d5cafd54,0.6848866498740555,2687000,8,111865000,ERR479553_2.fastq.gz,ERR479553,125d29e5,172315000,51,DNA,1000,172315,True,0.92186718362853,0.9926058656648025,0.9572365246466663,0.9926058656648025,False,5577,213791,598313,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp.
2686000,0.015587731770304385,0.3884382834390208,0.015285958854423584,0.02040570738058508,4.635155656795748,4.0,3.2563462124512736,/tmp/nxf.XXXXgsbp4l/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_020553045.1 bacterium MSK18_59 strain=MSK.18.59, NA",3f6b04c4ee4d8531caaca89c1978a1a6,0.3961067689131397,2634000,9,109231000,ERR479553_2.fastq.gz,ERR479553,125d29e5,172315000,51,DNA,1000,172315,True,0.9216464849047364,0.9820056035084419,0.9518260442065891,0.9820056035084419,False,12209,226000,598313,Bacteria;;;;;;bacterium MSK18_59
