intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
4859000,0.014644143397477435,0.8140392025464902,0.014644143397477435,0.030370231990084828,9.334636756534266,7.0,14.203022388016281,/tmp/nxf.XXXXsH5qa9/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_900106755.1 Bacteroides faecis MAJ27 strain=MAJ27, IMG-taxon 2693429916 annotated assembly",29f2cc9d2d6e4b636e9cf811c74231fd,0.8140392025464902,4859000,0,140752000,SRR6915124_2.fastq.gz,SRR6915124,0c5d0a7b,331805000,51,DNA,1000,331805,True,0.9205187242834707,0.9959738765810573,0.958246300432264,0.9959738765810573,False,45357,45357,1493469,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecis
3895000,0.011738822501167855,0.7665354330708661,0.011735808682810687,0.041938600667305447,16.084745762711865,11.0,18.675973773236283,/tmp/nxf.XXXXsH5qa9/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000012825.1 Bacteroides vulgatus ATCC 8482 strain=ATCC 8482, ASM1282v1",63b92dc09e7b5ffbd878d8e5fce5cfec,0.7667322834645669,3894000,1,136858000,SRR6915124_2.fastq.gz,SRR6915124,0c5d0a7b,331805000,51,DNA,1000,331805,True,0.9165359424056522,0.9948053512080189,0.9556706468068356,0.9948053512080189,False,62634,107991,1493469,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus
2977000,0.008972137249287986,0.6721731037691949,0.008706921233857235,0.01475624870686971,7.628245067497404,4.0,17.255684523985398,/tmp/nxf.XXXXsH5qa9/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025151215.1 Parabacteroides merdae ATCC 43184 strain=ATCC 43184, ASM2515121v1",04366d02afc93cbeed4bfc2d3a9aa9a9,0.6926477431363425,2889000,2,133969000,SRR6915124_2.fastq.gz,SRR6915124,0c5d0a7b,331805000,51,DNA,1000,331805,True,0.9117183672758234,0.9928252015451683,0.9522717844104959,0.9928252015451683,False,22038,130029,1493469,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae
2844000,0.008571299407784692,0.41804002354326075,0.00856225795271319,0.011682197621778558,6.141147483280535,2.0,83.56044883552823,/tmp/nxf.XXXXsH5qa9/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000158035.1 Bacteroides cellulosilyticus DSM 14838 strain=DSM 14838, ASM15803v1",a202750eddf2c7f9735c9117362a41a6,0.418481459682166,2841000,3,131128000,SRR6915124_2.fastq.gz,SRR6915124,0c5d0a7b,331805000,51,DNA,1000,331805,True,0.9109016804116402,0.983064213367176,0.9469829468894081,0.983064213367176,False,17447,147476,1493469,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides cellulosilyticus
2906000,0.008758156145929084,0.607158446093409,0.0083844426696403,0.018890917722430126,10.141265276779295,9.0,10.437990576963001,/tmp/nxf.XXXXsH5qa9/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025147485.1 Bacteroides uniformis strain=ATCC 8492, ASM2514748v1",177d80c9d0f18e5195e47e20bdf54706,0.6342208642514185,2782000,4,128346000,SRR6915124_2.fastq.gz,SRR6915124,0c5d0a7b,331805000,51,DNA,1000,331805,True,0.9112869491994244,0.9911111528752935,0.9511990510373589,0.9911111528752935,False,28213,175689,1493469,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis
2543000,0.007664140082277241,0.5161355794601177,0.007664140082277241,0.009133768427734355,5.364136846244593,5.0,5.346315973357264,/tmp/nxf.XXXXsH5qa9/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003697165.2 Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775 strain=ATCC 11775, ASM369716v2",84efa859553c7c5d22f6f6377fa345fd,0.5161355794601177,2543000,5,125803000,SRR6915124_2.fastq.gz,SRR6915124,0c5d0a7b,331805000,51,DNA,1000,331805,True,0.9089058336277435,0.9871153777510259,0.9480106056893847,0.9871153777510259,False,13641,189330,1493469,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli
2484000,0.007486324799204352,0.5722583643122676,0.007423034613703832,0.006381116715512675,3.8692651238327245,2.0,11.196758408170805,/tmp/nxf.XXXXsH5qa9/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000190535.1 Odoribacter splanchnicus DSM 20712 strain=DSM 220712, ASM19053v1",903d4323f292a4facda7c7138f35e12d,0.5771375464684015,2463000,6,123340000,SRR6915124_2.fastq.gz,SRR6915124,0c5d0a7b,331805000,51,DNA,1000,331805,True,0.9084875779604761,0.9892799393431241,0.9488837586518001,0.9892799393431241,False,9530,198860,1493469,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus
2425000,0.007308509516131463,0.6481732070365359,0.007218094965416435,0.013454581246748342,8.389979123173278,6.0,9.837038768467915,/tmp/nxf.XXXXsH5qa9/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025145845.1 Alistipes shahii WAL 8301 strain=WAL 8301, ASM2514584v1",ce3fdcea4344bf5e1303cba1f2181070,0.6562922868741543,2395000,7,120945000,SRR6915124_2.fastq.gz,SRR6915124,0c5d0a7b,331805000,51,DNA,1000,331805,True,0.9080594669892006,0.9917761780527036,0.9499178225209521,0.9917761780527036,False,20094,218954,1493469,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii
2410000,0.007263302240773949,0.5651434127369956,0.007007127680414701,0.008542527498059886,5.487311827956989,5.0,3.962994181330317,/tmp/nxf.XXXXsH5qa9/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025146565.1 Bacteroides eggerthii strain=DSM 20697, ASM2514656v1",45ad3ec1bc53e1675a4c17a92223f768,0.585804569761789,2325000,8,118620000,SRR6915124_2.fastq.gz,SRR6915124,0c5d0a7b,331805000,51,DNA,1000,331805,True,0.9079489971134108,0.9895691154417771,0.9487590562775939,0.9895691154417771,False,12758,231712,1493469,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides eggerthii
2440000,0.007353716791488977,0.3438741721854305,0.006259700727837133,0.004084450363549562,2.936928261916225,2.0,28.741495048160314,/tmp/nxf.XXXXsH5qa9/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000172175.1 Bacteroides intestinalis DSM 17393 strain=DSM 17393, ASM17217v1",88d0574f8547abcdfff80042523ef059,0.40397350993377484,2077000,9,116543000,SRR6915124_2.fastq.gz,SRR6915124,0c5d0a7b,331805000,51,DNA,1000,331805,True,0.9081692689654445,0.9823843362078287,0.9452768025866366,0.9823843362078287,False,6100,237812,1493469,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides intestinalis
2075000,0.006253673091122798,0.80398406374502,0.006081885444764244,0.05251197045268432,38.862735381565905,36.0,26.295445136675735,/tmp/nxf.XXXXsH5qa9/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000154465.1 Alistipes putredinis DSM 17216 strain=DSM 17216, ASM15446v1",2f08d0845365d89ec7bf59fbef01de57,0.8266932270916335,2018000,10,114525000,SRR6915124_2.fastq.gz,SRR6915124,0c5d0a7b,331805000,51,DNA,1000,331805,True,0.9052884180965053,0.9962751584294711,0.9507817882629882,0.9962751584294711,False,78425,316237,1493469,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis
2135000,0.006434502192552855,0.48516536964980544,0.006012567622549389,0.013567740609279469,10.15689223057644,3.0,55.48727819482218,/tmp/nxf.XXXXsH5qa9/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000154845.1 Bacteroides coprocola DSM 17136 strain=DSM 17136, ASM15484v1",6c4a84c6881f2933a9b05588fca9caee,0.5192120622568094,1995000,11,112530000,SRR6915124_2.fastq.gz,SRR6915124,0c5d0a7b,331805000,51,DNA,1000,331805,True,0.9057945535045604,0.9872304107948605,0.9465124821497104,0.9872304107948605,False,20263,336500,1493469,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola coprocola
1986000,0.005985443257334881,0.5952673632452367,0.0058377661578336675,0.008021592681200614,6.184821889519876,5.0,4.889899494822369,/tmp/nxf.XXXXsH5qa9/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_006542665.1 Alistipes communis strain=5CBH24, Acom_1.0",58355aca6226d242555a2554083bad09,0.6103257529194838,1937000,12,110593000,SRR6915124_2.fastq.gz,SRR6915124,0c5d0a7b,331805000,51,DNA,1000,331805,True,0.9045105844880742,0.9903650994329448,0.9474378419605095,0.9903650994329448,False,11980,348480,1493469,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes communis
1943000,0.005855849067976673,0.2951657886581965,0.005741323970404303,0.003457721586454088,2.710761154855643,2.0,3.766103090929592,/tmp/nxf.XXXXsH5qa9/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_001314995.1 Bacteroides ovatus strain=ATCC 8483, ASM131499v1",c28ea957513bf36bf9dc694cd077b880,0.3010536101642392,1905000,13,108688000,SRR6915124_2.fastq.gz,SRR6915124,0c5d0a7b,331805000,51,DNA,1000,331805,True,0.9041224483834605,0.9767363040339863,0.9404293762087234,0.9767363040339863,False,5164,353644,1493469,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus
1882000,0.005672006148189449,0.3783112582781457,0.0055092599569023975,0.005125650415241294,4.187636761487965,3.0,4.567428243643985,/tmp/nxf.XXXXsH5qa9/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_014647335.1 Butyricimonas faecihominis strain=JCM 18676, ASM1464733v1",4c87baca49e347dce18c35416649f893,0.3894867549668874,1828000,14,106860000,SRR6915124_2.fastq.gz,SRR6915124,0c5d0a7b,331805000,51,DNA,1000,331805,True,0.9035571386266273,0.9816811344288461,0.9426191365277368,0.9816811344288461,False,7655,361299,1493469,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__Butyricimonas faecihominis
1804000,0.005436928316330375,0.48081023454157784,0.005436928316330375,0.0022484564460326932,1.8614190687361418,2.0,1.0746408586860299,/tmp/nxf.XXXXsH5qa9/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_944324075.1 Candidatus Mailhella excrementigallinarum, BRZ_DA__bin33",74565fbb70fb4ce6d5827926fd077a50,0.48081023454157784,1804000,15,105056000,SRR6915124_2.fastq.gz,SRR6915124,0c5d0a7b,331805000,51,DNA,1000,331805,True,0.9028075217830918,0.985744108865206,0.9442758153241488,0.985744108865206,False,3358,364657,1493469,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Mailhella;s__Mailhella excrementigallinarum
1770000,0.005334458492186676,0.3622555139409072,0.005247057759828815,0.0041688176989277985,3.576105686387134,2.0,8.780466480320703,/tmp/nxf.XXXXsH5qa9/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000012845.1 Parabacteroides distasonis ATCC 8503 strain=ATCC 8503, ASM1284v1",85c74583c59734abc0e8f1a3e909b79d,0.3682896379525593,1741000,16,103315000,SRR6915124_2.fastq.gz,SRR6915124,0c5d0a7b,331805000,51,DNA,1000,331805,True,0.9024707688019593,0.9806045674394471,0.9415376681207033,0.9806045674394471,False,6226,370883,1493469,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis
1838000,0.005539398140474073,0.4193222053616591,0.004996910836183904,0.003137661377638237,2.8262967430639323,2.0,2.5897605580227836,/tmp/nxf.XXXXsH5qa9/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025145645.1 Alistipes senegalensis JC50 strain=JC50, ASM2514564v1",1d5da3f1e9ad6d1851e5a9a0f8524f39,0.4648457258472433,1658000,17,101657000,SRR6915124_2.fastq.gz,SRR6915124,0c5d0a7b,331805000,51,DNA,1000,331805,True,0.9031381090203919,0.9850916638743561,0.9441148864473741,0.9850916638743561,False,4686,375569,1493469,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes senegalensis
1638000,0.004936634469040551,0.32945736434108525,0.0048673166468256954,0.001896925881956706,1.7541795665634674,1.0,1.372306658615001,/tmp/nxf.XXXXsH5qa9/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_002042885.1 Citrobacter portucalensis strain=A60, ASM204288v1",d9022e306ca9d920d11ce1be07db7160,0.33414932680538556,1615000,18,100042000,SRR6915124_2.fastq.gz,SRR6915124,0c5d0a7b,331805000,51,DNA,1000,331805,True,0.9011003456914909,0.9787358622667419,0.9399181039791165,0.9787358622667419,False,2833,378402,1493469,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter portucalensis
1553000,0.0046804599086813035,0.39197375063099443,0.0046804599086813035,0.004502939130306688,4.330328396651642,2.0,16.783795068588926,/tmp/nxf.XXXXsH5qa9/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_003584705.1 Lachnospiraceae bacterium GAM79 strain=GAM79, ASM358470v1",70a12b75803f82aa8bff2c80aad9821b,0.39197375063099443,1553000,19,98489000,SRR6915124_2.fastq.gz,SRR6915124,0c5d0a7b,331805000,51,DNA,1000,331805,True,0.9001593210840126,0.9818036600254996,0.9409814905547561,0.9818036600254996,False,6725,385127,1493469,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp900066565
1508000,0.004544838082608761,0.2405266538214515,0.004514699899037085,0.0022129685986116885,2.206275033377837,1.0,6.075474400850084,/tmp/nxf.XXXXsH5qa9/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000969835.1 Parabacteroides goldsteinii DSM 19448 = WAL 12034 strain=DSM 19448, Para_gold_DSM_19448_V1",b624a865a09dcae6634cbf2470711f17,0.24213230571612074,1498000,20,96991000,SRR6915124_2.fastq.gz,SRR6915124,0c5d0a7b,331805000,51,DNA,1000,331805,True,0.899640479848022,0.9725738821741053,0.9361071810110637,0.9725738821741053,False,3305,388432,1493469,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii
2552000,0.00769126444749175,0.27050674444039374,0.004472506442036738,0.006643592870022746,6.685983827493262,2.0,14.013318377765195,/tmp/nxf.XXXXsH5qa9/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_013009555.1 Bacteroides dorei strain=DSM 17855, ASM1300955v1",92c62d3d608447418f79f40c554d2f69,0.46518410499453156,1484000,21,95507000,SRR6915124_2.fastq.gz,SRR6915124,0c5d0a7b,331805000,51,DNA,1000,331805,True,0.9089687976589622,0.9851057193741722,0.9470372585165672,0.9851057193741722,False,9922,398354,1493469,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola dorei
1480000,0.004460451168608068,0.7724425887265136,0.004460451168608068,0.005336568753686886,5.385135135135135,5.0,3.0374323452562306,/tmp/nxf.XXXXsH5qa9/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900767875.1 uncultured Sutterella sp., SRS476034_4",f9db4ac177d93815b75a7d61d495baf6,0.7724425887265136,1480000,22,94027000,SRR6915124_2.fastq.gz,SRR6915124,0c5d0a7b,331805000,51,DNA,1000,331805,True,0.899309928326088,0.9949500959774259,0.947130012151757,0.9949500959774259,False,7970,406324,1493469,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A;g__Duodenibacillus;s__Duodenibacillus sp900767875
1459000,0.004397160983107548,0.447239263803681,0.00439414716475038,0.0017676965507821053,1.8106995884773662,1.0,1.8540270718098875,/tmp/nxf.XXXXsH5qa9/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_009696265.1 Desulfovibrio sp. PG-178-WT-4 strain=PG-178-WT-4, ASM969626v1",86c13f2e41446de24fd323f85b127377,0.4475460122699387,1458000,23,92569000,SRR6915124_2.fastq.gz,SRR6915124,0c5d0a7b,331805000,51,DNA,1000,331805,True,0.899057966085586,0.9843593713283687,0.9417086687069773,0.9843593713283687,False,2640,408964,1493469,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio porci
1357000,0.004089751510676452,0.46922544951590595,0.004089751510676452,0.001888221315608158,2.0781134856300665,2.0,1.2731916302860768,/tmp/nxf.XXXXsH5qa9/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025144995.1 Alistipes indistinctus YIT 12060 strain=YIT 12060, ASM2514499v1",040ef9348f9c00963288441e25c354ad,0.46922544951590595,1357000,24,91212000,SRR6915124_2.fastq.gz,SRR6915124,0c5d0a7b,331805000,51,DNA,1000,331805,True,0.8977812435386041,0.9852728172017234,0.9415270303701637,0.9852728172017234,False,2820,411784,1493469,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__Alistipes_A indistinctus
1626000,0.0049004686487545395,0.3482856406290281,0.0040716686005334455,0.012769598833320276,14.11621021465581,13.0,6.3608929048116645,/tmp/nxf.XXXXsH5qa9/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025145285.1 Alistipes onderdonkii strain=DSM 19147, ASM2514528v1",2de6e539bf1bbcefae850f4a041e233c,0.4191802010827533,1351000,25,89861000,SRR6915124_2.fastq.gz,SRR6915124,0c5d0a7b,331805000,51,DNA,1000,331805,True,0.9009704380429997,0.9830963719385998,0.9420334049907997,0.9830963719385998,False,19071,430855,1493469,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii
