intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
784000,0.024199024631150073,0.21556227660159472,0.024199024631150073,0.02732066671966505,1.3150510204081634,1.0,0.7135553390499674,/tmp/nxf.XXXXT6KQ3Z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_015557635.1 Fusicatenibacter saccharivorans strain=D41t1_190614_C8, ASM1555763v1",d2fdc17cdae8aecf1aac02f627d3979a,0.21556227660159472,784000,0,15046000,ERR688461.fastq.gz,ERR688461,5c2336bf,32398000,51,DNA,1000,32398,True,0.9296292115163381,0.9703598065662682,0.9499945090413031,0.9703598065662682,False,1031,1031,37737,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans
710000,0.021914933020556825,0.15061565523306947,0.021143280449410457,0.024326258049129502,1.34014598540146,1.0,1.1358433539329549,/tmp/nxf.XXXXT6KQ3Z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025148125.1 Blautia wexlerae DSM 19850 strain=DSM 19850, ASM2514812v1",7f2073ec6218c72ec98b02ac15cb9880,0.15611257695690414,685000,1,14361000,ERR688461.fastq.gz,ERR688461,5c2336bf,32398000,51,DNA,1000,32398,True,0.9278237668736754,0.9642398072081613,0.9460317870409183,0.9642398072081613,False,918,1949,37737,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae
604000,0.01864312611889623,0.25255536626916525,0.018303598987591825,0.024458754008002757,1.5564924114671164,1.0,1.1248814846442865,/tmp/nxf.XXXXT6KQ3Z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_002834235.1 Ruminococcus bromii strain=5AMG, ASM283423v1",c788aae2c6f3cc3e1e9802e6b555f644,0.2572402044293015,593000,2,13768000,ERR688461.fastq.gz,ERR688461,5c2336bf,32398000,51,DNA,1000,32398,True,0.9248868457118677,0.9737288028128981,0.9493078242623829,0.9737288028128981,False,923,2872,37737,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii_B
620000,0.019136983764429905,0.15967302452316076,0.018087536267670845,0.019079418077748628,1.2286689419795223,1.0,0.5744241244071565,/tmp/nxf.XXXXT6KQ3Z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025147765.1 Blautia obeum ATCC 29174 strain=ATCC 29174, ASM2514776v1",aa800a95b7aa246d998085e9b2fb3124,0.16893732970027248,586000,3,13182000,ERR688461.fastq.gz,ERR688461,5c2336bf,32398000,51,DNA,1000,32398,True,0.9253611128695157,0.9657336521915183,0.945547382530517,0.9657336521915183,False,720,3592,37737,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A obeum
593000,0.018303598987591825,0.1807077983088005,0.017809741342058153,0.022259321090706732,1.4558058925476602,1.0,1.4807388725799824,/tmp/nxf.XXXXT6KQ3Z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_900167555.1 Gemmiger formicilis strain=ATCC 27749, IMG-taxon 2590828806 annotated assembly",316f66857e7940a11e48de3faf3d397d,0.18571875978703414,577000,4,12605000,ERR688461.fastq.gz,ERR688461,5c2336bf,32398000,51,DNA,1000,32398,True,0.9245535874477532,0.9675286605114093,0.9460411239795812,0.9675286605114093,False,840,4432,37737,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis
494000,0.015247854805852213,0.19054996127033308,0.015186122600160504,0.017091978694649814,1.3109756097560976,1.0,0.7148550534007546,/tmp/nxf.XXXXT6KQ3Z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_004000625.1 Candidatus Cibiobacter qucibialis, ASM400062v1",442a7b6ad44794daf4265d6e6158d0b9,0.19132455460883036,492000,5,12113000,ERR688461.fastq.gz,ERR688461,5c2336bf,32398000,51,DNA,1000,32398,True,0.9212481783674987,0.968092984144795,0.9446705812561469,0.968092984144795,False,645,5077,37737,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis
462000,0.014260139514784864,0.19626168224299065,0.014260139514784864,0.015873015873015872,1.2965367965367964,1.0,0.7535980919189289,/tmp/nxf.XXXXT6KQ3Z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000196555.1 Bifidobacterium longum subsp. longum JCM 1217 strain=JCM 1217, ASM19655v1",4e5724ba16e37517faabf3d6eac4a812,0.19626168224299065,462000,6,11651000,ERR688461.fastq.gz,ERR688461,5c2336bf,32398000,51,DNA,1000,32398,True,0.9200392356886633,0.968576727346123,0.9443079815173931,0.968576727346123,False,599,5676,37737,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium longum
454000,0.014013210692018026,0.2181906144170295,0.013920612383480462,0.016455998092058194,1.376940133037694,1.0,0.7906327665751299,/tmp/nxf.XXXXT6KQ3Z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000010425.1 Bifidobacterium adolescentis ATCC 15703 strain=ATCC 15703, ASM1042v1",b0e4a396e8e45e93a40b880914038134,0.2196419932268989,451000,7,11200000,ERR688461.fastq.gz,ERR688461,5c2336bf,32398000,51,DNA,1000,32398,True,0.9197241727262027,0.9707166042476096,0.9452203884869061,0.9707166042476096,False,621,6297,37737,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis
428000,0.013210692018025804,0.09747583243823846,0.01120439533304525,0.010891167819381509,1.1322314049586777,1.0,0.36984432940690715,/tmp/nxf.XXXXT6KQ3Z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_001487165.1 Blautia massiliensis strain=GD9, Blautia massiliensis1",26a084514a434ed691fd39a9b849e9f4,0.11493018259935553,363000,8,10837000,ERR688461.fastq.gz,ERR688461,5c2336bf,32398000,51,DNA,1000,32398,True,0.9186612615983142,0.9584669435683717,0.9385641025833429,0.9584669435683717,False,411,6708,37737,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A massiliensis
396000,0.012222976726958453,0.10908529048207664,0.010895734304586704,0.01065267509340965,1.1388101983002832,1.0,0.5165759469988974,/tmp/nxf.XXXXT6KQ3Z/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025149785.1 Coprococcus comes ATCC 27758 strain=ATCC 27758, ASM2514978v1",3a055d916786f743b82f17b95fcc483f,0.12237330037082818,353000,9,10484000,ERR688461.fastq.gz,ERR688461,5c2336bf,32398000,51,DNA,1000,32398,True,0.9172625581891414,0.9596469854603077,0.9384547718247245,0.9596469854603077,False,402,7110,37737,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus;s__Bariatricus comes
