intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
974000,0.029374509922190723,0.33937282229965154,0.029374509922190723,0.04175514781322326,1.7967145790554415,1.0,1.0769898191188267,/tmp/nxf.XXXXelafHt/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000433355.1 Alistipes sp. CAG:435, MGS435",c5602f286afdfb9c0d45a72ae91e685d,0.33937282229965154,974000,0,14160000,ERR480651.fastq.gz,ERR480651,a698b9c8,33158000,51,DNA,1000,33158,True,0.9331687967001325,0.9790335832306953,0.9561011899654139,0.9790335832306953,False,1750,1750,41911,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp000433355
967000,0.029163399481271488,0.5204520990312164,0.029163399481271488,0.05020161771372671,2.1758014477766285,2.0,2.4566802651986945,/tmp/nxf.XXXXelafHt/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000016825.1 Lactobacillus reuteri DSM 20016 strain=DSM 20016, ASM1682v1",2cf7c9555e4a9a13b78e82313ca40a11,0.5204520990312164,967000,1,13193000,ERR480651.fastq.gz,ERR480651,a698b9c8,33158000,51,DNA,1000,33158,True,0.9330368301981122,0.9872765882716361,0.9601567092348742,0.9872765882716361,False,2104,3854,41911,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri
853000,0.025725315157729658,0.4181372549019608,0.025725315157729658,0.03691155066688936,1.813599062133646,2.0,1.1027846299570285,/tmp/nxf.XXXXelafHt/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_018987235.1 Lactobacillus crispatus strain=ATCC 33820, ASM1898723v1",6a9418fcfcf0b82df4602286007d095f,0.4181372549019608,853000,2,12340000,ERR480651.fastq.gz,ERR480651,a698b9c8,33158000,51,DNA,1000,33158,True,0.930744764662539,0.983048352477313,0.9568965585699261,0.983048352477313,False,1547,5401,41911,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus
601000,0.018125339284637193,0.1878125,0.018125339284637193,0.01753716208155377,1.2229617304492513,1.0,0.5096785847636948,/tmp/nxf.XXXXelafHt/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900545925.1 uncultured Clostridiales bacterium, UMGS830",4b857dddb16cfeb2fb707c915e51ee8b,0.1878125,601000,3,11739000,ERR480651.fastq.gz,ERR480651,a698b9c8,33158000,51,DNA,1000,33158,True,0.9243761846889397,0.9677413626134509,0.9460587736511953,0.9677413626134509,False,735,6136,41911,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp900545925
565000,0.017039628445623983,0.23007764609726195,0.016979311176789916,0.02011405120374126,1.497335701598579,1.0,1.0191296425551717,/tmp/nxf.XXXXelafHt/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025148445.1 Butyrivibrio crossotus strain=DSM 2876, ASM2514844v1",07840e8519e9862dc1ebd1e67b67e5b7,0.23089497343686147,563000,4,11176000,ERR480651.fastq.gz,ERR480651,a698b9c8,33158000,51,DNA,1000,33158,True,0.9232572941576493,0.9716680685321808,0.9474626813449151,0.9716680685321808,False,843,6979,41911,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio_A;s__Butyrivibrio_A crossotus
535000,0.016134869413112974,0.23415492957746478,0.016044393509861872,0.019326668416406192,1.5225563909774436,1.0,0.8850569448867333,/tmp/nxf.XXXXelafHt/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_023921805.1 Ruminococcus sp. FMBCY1 strain=FMBCY1, ASM2392180v1",7a52d4f8398040e086a9380334cecdba,0.23547535211267606,532000,5,10644000,ERR480651.fastq.gz,ERR480651,a698b9c8,33158000,51,DNA,1000,33158,True,0.9222701363888832,0.9720423909433132,0.9471562636660982,0.9720423909433132,False,810,7789,41911,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp003526955
521000,0.015712648531274503,0.16288594833018274,0.015592013993606369,0.015509054902054353,1.2572533849129595,1.0,0.659384420455336,/tmp/nxf.XXXXelafHt/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025149915.1 Coprococcus eutactus strain=ATCC 27759, ASM2514991v1",95f2fa3d7842274fb04d878b8fd46f55,0.16414618777567738,517000,6,10127000,ERR480651.fastq.gz,ERR480651,a698b9c8,33158000,51,DNA,1000,33158,True,0.9217907401396047,0.9651890109286286,0.9434898755341167,0.9651890109286286,False,650,8439,41911,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus eutactus
500000,0.015079317208516798,0.0984251968503937,0.015079317208516798,0.013457087638090238,1.128,1.0,0.38420827684993986,/tmp/nxf.XXXXelafHt/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000012825.1 Bacteroides vulgatus ATCC 8482 strain=ATCC 8482, ASM1282v1",63b92dc09e7b5ffbd878d8e5fce5cfec,0.0984251968503937,500000,7,9627000,ERR480651.fastq.gz,ERR480651,a698b9c8,33158000,51,DNA,1000,33158,True,0.9210474270089217,0.9555578533090217,0.9383026401589717,0.9555578533090217,False,564,9003,41911,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus
418000,0.012606309186320044,0.13549682167949148,0.012214246938898606,0.011452840543055523,1.1851851851851851,1.0,0.5237828008789241,/tmp/nxf.XXXXelafHt/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_009680455.1 Lachnospira eligens strain=BIOML-A1, ASM968045v1",93a7d0e658bdfb8b86a54dc8bf8c1937,0.13984610237537637,405000,8,9222000,ERR480651.fastq.gz,ERR480651,a698b9c8,33158000,51,DNA,1000,33158,True,0.917818118033429,0.9621616581466449,0.939989888090037,0.9621616581466449,False,480,9483,41911,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira eligens_A
351000,0.010585680680378792,0.26,0.010585680680378792,0.010355276657679368,1.2364672364672364,1.0,0.487371049124629,/tmp/nxf.XXXXelafHt/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_003534295.1 Clostridiales bacterium, ASM353429v1",751e754845434d94b0e75f23802defac,0.26,351000,9,8871000,ERR480651.fastq.gz,ERR480651,a698b9c8,33158000,51,DNA,1000,33158,True,0.9146796056811755,0.973932568959757,0.9443060873204663,0.973932568959757,False,434,9917,41911,d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__CAG-273 sp003534295
